dataset,model,params,mean_test_accuracy,std_test_accuracy,mean_test_precision,std_test_precision,mean_test_recall,std_test_recall,mean_test_f1,std_test_f1,mean_test_roc_auc,std_test_roc_auc,rank_test_recall
Data2,RandomForest,"{""model__class_weight"": ""balanced"", ""model__max_depth"": null, ""model__min_samples_leaf"": 5, ""model__n_estimators"": 200}",0.9285062893081761,0.01698430555019394,0.9525420472621361,0.014023453935473927,0.9398695115499912,0.01740095195512375,0.9460708703218257,0.012822267508018098,0.9801742064059782,0.007933588051102142,22
Data2,RandomForest,"{""model__class_weight"": ""balanced"", ""model__max_depth"": null, ""model__min_samples_leaf"": 5, ""model__n_estimators"": 400}",0.9335298742138365,0.019140232311530635,0.9581831585800904,0.01689293301366425,0.9417386704284958,0.01821893867714689,0.949779321879349,0.014376175405893794,0.9807078715610371,0.007567233751871386,19
Data2,RandomForest,"{""model__class_weight"": ""balanced"", ""model__max_depth"": 6, ""model__min_samples_leaf"": 1, ""model__n_estimators"": 200}",0.9159512578616352,0.024921190206181384,0.931336910737984,0.01722439540351212,0.9436254628813261,0.020582135773877328,0.93742805433328,0.01863698594172215,0.979612593699158,0.006848413372817965,17
Data2,RandomForest,"{""model__class_weight"": ""balanced"", ""model__max_depth"": 6, ""model__min_samples_leaf"": 1, ""model__n_estimators"": 400}",0.914693396226415,0.0246133523848424,0.9312157615514142,0.017199013776382773,0.941738670428496,0.02007808361678918,0.936436434834355,0.01839524456286985,0.9788357183019866,0.007247423004685719,18
Data2,RandomForest,"{""model__class_weight"": ""balanced"", ""model__max_depth"": 6, ""model__min_samples_leaf"": 5, ""model__n_estimators"": 200}",0.913443396226415,0.0221934811642172,0.9310458668861067,0.014171875527883682,0.9398695115499912,0.01933889459471932,0.9354286828963705,0.016686923302516962,0.9725974254981485,0.01130199601371139,22
Data2,RandomForest,"{""model__class_weight"": ""balanced"", ""model__max_depth"": 6, ""model__min_samples_leaf"": 5, ""model__n_estimators"": 400}",0.913443396226415,0.0221934811642172,0.9310458668861067,0.014171875527883682,0.9398695115499912,0.01933889459471932,0.9354286828963705,0.016686923302516962,0.9745873577253354,0.010684592454339297,22
Data2,RandomForest,"{""model__class_weight"": ""balanced"", ""model__max_depth"": 10, ""model__min_samples_leaf"": 1, ""model__n_estimators"": 200}",0.947311320754717,0.018835296736409792,0.9588892643570333,0.012181329166941899,0.9623875859636749,0.021505703670897214,0.9605272661610689,0.014331874600004707,0.9870832404520851,0.005828433951454043,9
Data2,RandomForest,"{""model__class_weight"": ""balanced"", ""model__max_depth"": 10, ""model__min_samples_leaf"": 1, ""model__n_estimators"": 400}",0.9485691823899371,0.020360172114209454,0.9607231560868869,0.014484047836022812,0.9623875859636749,0.021505703670897214,0.9614485169361598,0.015436152522654671,0.9876897688670928,0.005505730486665613,9
Data2,RandomForest,"{""model__class_weight"": ""balanced"", ""model__max_depth"": 10, ""model__min_samples_leaf"": 5, ""model__n_estimators"": 200}",0.9259827044025158,0.02424171901955185,0.9470952464921784,0.01843728601525524,0.9417386704284958,0.01821893867714689,0.9444043051722566,0.018196926339560392,0.9806340101742398,0.007899665441033933,19
Data2,RandomForest,"{""model__class_weight"": ""balanced"", ""model__max_depth"": 10, ""model__min_samples_leaf"": 5, ""model__n_estimators"": 400}",0.9297562893081761,0.02216403979470709,0.9525326731431971,0.01671949005764722,0.9417386704284958,0.01821893867714689,0.9470757403305962,0.016713491831760796,0.980816001969637,0.007816366055514033,19
